caseNumber,reportedDate,offense,description
MP2018385171        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385224        ,2018-11-20T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018385270        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385284        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385382        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385418        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385587        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385684        ,2018-11-20T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018703626        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703627        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703628        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703632        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703633        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703634        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703635        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703636        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018384896        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385172        ,2018-11-20T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018385215        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385225        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385261        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385264        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385318        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385342        ,2018-11-20T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018385366        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385442        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385488        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385489        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385596        ,2018-11-20T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018385607        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385615        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385638        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385644        ,2018-11-20T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385708        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385774        ,2018-11-20T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385778        ,2018-11-20T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703640        ,2018-11-20T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018385099        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018391945        ,2018-11-20T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386028        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386150        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386205        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386375        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385847        ,2018-11-21T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018386192        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386197        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386297        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386328        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386345        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386389        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018386413        ,2018-11-21T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018386474        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018386495        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386521        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018386541        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386574        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386594        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386617        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386714        ,2018-11-21T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018703646        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703647        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703648        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703649        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018703651        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703652        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703655        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703656        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018703657        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018703658        ,2018-11-21T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018703659        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385048        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385726        ,2018-11-21T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018385857        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385861        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385907        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385918        ,2018-11-21T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018385930        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385937        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385940        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385952        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018385975        ,2018-11-21T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018385984        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018385997        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018385999        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386020        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386051        ,2018-11-21T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018386132        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386191        ,2018-11-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386195        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018386224        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386246        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018386300        ,2018-11-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018386331        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386334        ,2018-11-21T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018386343        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018703641        ,2018-11-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018385936        ,2018-11-21T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018386189        ,2018-11-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018386909        ,2018-11-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018387087        ,2018-11-22T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018387099        ,2018-11-22T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018387129        ,2018-11-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018387151        ,2018-11-22T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018387392        ,2018-11-22T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018703663        ,2018-11-22T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018386651        ,2018-11-22T00:00:00.000Z,DASLT3  ,3RD DEG DOMES ASLT            
MP2018386727        ,2018-11-22T00:00:00.000Z,DASLT3  ,3RD DEG DOMES ASLT            
