caseNumber,reportedDate,offense,description
MP2019707864        ,2019-12-09T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707865        ,2019-12-09T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019707868        ,2019-12-09T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019707869        ,2019-12-09T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707870        ,2019-12-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707872        ,2019-12-09T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707873        ,2019-12-09T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019707874        ,2019-12-09T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019707878        ,2019-12-09T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201941224         ,2019-02-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201941227         ,2019-02-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201951319         ,2019-02-22T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP202022949         ,2020-01-26T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023470         ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202023587         ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024233         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024393         ,2020-01-28T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP202024438         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024505         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024539         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024554         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024566         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024582         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024584         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024585         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024601         ,2020-01-28T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202024608         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202024638         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024664         ,2020-01-28T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP202024743         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024768         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024780         ,2020-01-28T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202024787         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024798         ,2020-01-28T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202024819         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024842         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024885         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024894         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024906         ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202024916         ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202024965         ,2020-01-28T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202025068         ,2020-01-29T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202025156         ,2020-01-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202025203         ,2020-01-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202025225         ,2020-01-29T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202025300         ,2020-01-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202025519         ,2020-01-29T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202025683         ,2020-01-29T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2020700553        ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700554        ,2020-01-28T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2020700557        ,2020-01-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700559        ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019214962        ,2019-07-21T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019226078        ,2019-07-31T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226080        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226137        ,2019-07-31T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019226168        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226226        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226239        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226290        ,2019-07-31T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226308        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226316        ,2019-07-31T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019226322        ,2019-08-01T00:00:00.000Z,CSCR    ,CSC - SODOMY                  
MP2019226354        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226369        ,2019-07-31T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019226372        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226388        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226401        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226484        ,2019-08-01T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226506        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226510        ,2019-07-31T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226521        ,2019-07-31T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019226523        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226531        ,2019-07-31T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226536        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226559        ,2019-07-31T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019226572        ,2019-07-31T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019226578        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226641        ,2019-07-31T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019226690        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226706        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226748        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019226815        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019226822        ,2019-07-31T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019226846        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019226867        ,2019-08-01T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019226958        ,2019-07-31T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019226990        ,2019-07-31T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019227028        ,2019-08-01T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019227036        ,2019-08-01T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019227042        ,2019-08-01T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019227060        ,2019-08-01T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019227106        ,2019-08-01T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019227136        ,2019-08-01T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019227169        ,2019-08-01T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019227198        ,2019-08-01T00:00:00.000Z,ARSON   ,ARSON                         
MP2019704581        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704585        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704594        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704595        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704597        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704598        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704599        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704600        ,2019-07-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704604        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704605        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704606        ,2019-07-31T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704607        ,2019-07-31T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704608        ,2019-07-31T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019704611        ,2019-08-01T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704613        ,2019-08-01T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019704614        ,2019-08-01T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704615        ,2019-08-01T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704616        ,2019-08-01T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019704621        ,2019-08-01T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704622        ,2019-08-01T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704623        ,2019-08-01T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704624        ,2019-08-01T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704627        ,2019-08-01T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019256677        ,2019-08-21T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP202053243         ,2020-02-28T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202057201         ,2020-03-03T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP202057285         ,2020-03-03T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202057323         ,2020-03-03T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202057324         ,2020-03-03T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202057345         ,2020-03-03T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202057448         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057454         ,2020-03-03T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202057498         ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202057568         ,2020-03-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202057573         ,2020-03-03T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202057709         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057723         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057748         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057752         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057753         ,2020-03-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202057763         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057782         ,2020-03-03T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202057790         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057802         ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202057819         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057839         ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202057850         ,2020-03-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202057929         ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202057964         ,2020-03-04T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202058058         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058094         ,2020-03-04T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202058100         ,2020-03-04T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202058102         ,2020-03-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202058105         ,2020-03-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202058106         ,2020-03-04T00:00:00.000Z,ONLTHT  ,ON-LINE THEFT                 
MP202058117         ,2020-03-04T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP202058142         ,2020-03-04T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202058178         ,2020-03-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202058214         ,2020-03-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202058220         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058221         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058374         ,2020-03-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202058449         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058568         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058660         ,2020-03-04T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202058884         ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202058934         ,2020-03-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2020701198        ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701200        ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701201        ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701202        ,2020-03-03T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2020701205        ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701207        ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701209        ,2020-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701211        ,2020-03-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701213        ,2020-03-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701214        ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701217        ,2020-03-04T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020701218        ,2020-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701219        ,2020-03-04T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2020701220        ,2020-03-01T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701221        ,2020-03-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020701222        ,2020-03-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701223        ,2020-03-04T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019158420        ,2019-06-03T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019159694        ,2019-06-04T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2020701118        ,2020-02-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701121        ,2020-02-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020701122        ,2020-02-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019220447        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019220453        ,2019-07-26T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019220475        ,2019-07-26T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019220519        ,2019-07-26T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019220601        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019220609        ,2019-07-26T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019220615        ,2019-07-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019220630        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019220676        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019220681        ,2019-07-26T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019220691        ,2019-07-26T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019220736        ,2019-07-26T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019220768        ,2019-07-26T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019220840        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019220896        ,2019-07-26T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019220983        ,2019-07-26T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019221088        ,2019-07-26T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019221102        ,2019-07-26T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019221105        ,2019-07-26T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019221194        ,2019-07-27T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019221196        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019221246        ,2019-07-26T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019221276        ,2019-07-26T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019221280        ,2019-07-27T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019221464        ,2019-07-27T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019221570        ,2019-07-27T00:00:00.000Z,MURDR   ,MURDER (GENERAL)              
MP2019221614        ,2019-07-27T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019221833        ,2019-07-27T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019221841        ,2019-07-27T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019221942        ,2019-07-27T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019222086        ,2019-07-27T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019704456        ,2019-07-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019260315        ,2019-08-29T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019290372        ,2019-09-24T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019297267        ,2019-09-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019300078        ,2019-10-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019300089        ,2019-10-03T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019300097        ,2019-10-03T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP2019300107        ,2019-10-03T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019300111        ,2019-10-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019300165        ,2019-10-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019300184        ,2019-10-03T00:00:00.000Z,MVTHFT  ,OTHER VEHICLE THEFT           
MP2019300231        ,2019-10-03T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019300238        ,2019-10-03T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019300272        ,2019-10-03T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019300319        ,2019-10-03T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019300346        ,2019-10-03T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019300360        ,2019-10-03T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
