caseNumber,reportedDate,offense,description
MP 2018 143345,2018-05-05T14:24:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 997829,2018-05-05T14:39:12.000Z,THEFT,Other Theft
MP 2018 143476,2018-05-05T14:45:00.000Z,THEFT,Other Theft
MP 2018 997828,2018-05-05T15:02:23.000Z,THEFT,Other Theft
MP 2018 997827,2018-05-05T15:17:16.000Z,THEFT,Other Theft
MP 2018 143523,2018-05-05T15:27:00.000Z,SHOPLF,Shoplifting
MP 2018 143572,2018-05-05T15:52:00.000Z,SHOPLF,Shoplifting
MP 2018 997825,2018-05-05T16:30:33.000Z,THEFT,Other Theft
MP 2018 143627,2018-05-05T17:23:00.000Z,THEFT,Other Theft
MP 2018 143669,2018-05-05T17:34:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 143656,2018-05-05T17:55:00.000Z,THEFT,Other Theft
MP 2018 143673,2018-05-05T18:22:00.000Z,ROBPER,Robbery Of Person
MP 2018 143767,2018-05-05T19:05:00.000Z,SHOPLF,Shoplifting
MP 2018 997824,2018-05-05T19:14:16.000Z,TFMV,Theft From Motr Vehc
MP 2018 143591,2018-05-05T20:10:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 143822,2018-05-05T20:12:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 143815,2018-05-05T22:58:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 143926,2018-05-05T23:02:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 144156,2018-05-05T23:46:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 143800,2018-05-05T23:50:00.000Z,THEFT,Other Theft
MP 2018 144139,2018-05-06T00:04:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 144198,2018-05-06T00:53:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 144227,2018-05-06T01:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 144086,2018-05-06T01:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 144252,2018-05-06T02:00:00.000Z,THEFT,Other Theft
MP 2018 144350,2018-05-06T02:45:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 144172,2018-05-06T02:50:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 144371,2018-05-06T03:00:00.000Z,TFPER,Theft From Person
MP 2018 144425,2018-05-06T04:52:00.000Z,THEFT,Other Theft
MP 2018 144491,2018-05-06T06:15:00.000Z,THEFT,Other Theft
MP 2018 144423,2018-05-06T06:25:00.000Z,THEFT,Other Theft
MP 2018 144054,2018-05-06T06:55:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 144505,2018-05-06T07:45:00.000Z,BURGB,Burglary Of Business
MP 2018 997821,2018-05-06T08:28:15.000Z,TFMV,Theft From Motr Vehc
MP 2018 144535,2018-05-06T08:38:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 144537,2018-05-06T08:46:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997820,2018-05-06T09:16:04.000Z,THEFT,Other Theft
MP 2018 144541,2018-05-06T10:00:00.000Z,BURGB,Burglary Of Business
MP 2018 144584,2018-05-06T10:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 144552,2018-05-06T10:28:00.000Z,THEFT,Other Theft
MP 2018 997819,2018-05-06T10:31:49.000Z,THEFT,Other Theft
MP 2018 144611,2018-05-06T10:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 144623,2018-05-06T11:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 144613,2018-05-06T11:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997818,2018-05-06T12:13:18.000Z,TFMV,Theft From Motr Vehc
MP 2018 144670,2018-05-06T13:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 997816,2018-05-06T13:01:23.000Z,BIKETF,Bike Theft
MP 2018 997813,2018-05-06T14:03:39.000Z,THEFT,Other Theft
MP 2018 144768,2018-05-06T14:59:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 144853,2018-05-06T16:50:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997809,2018-05-06T17:05:28.000Z,THEFT,Other Theft
MP 2018 144911,2018-05-06T17:44:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 144842,2018-05-06T18:33:00.000Z,BIKETF,Bike Theft
MP 2018 144900,2018-05-06T18:45:00.000Z,THEFT,Other Theft
MP 2018 997808,2018-05-06T18:51:24.000Z,THEFT,Other Theft
MP 2018 997807,2018-05-06T19:44:49.000Z,BIKETF,Bike Theft
MP 2018 144994,2018-05-06T19:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997806,2018-05-06T20:06:08.000Z,THEFT,Other Theft
MP 2018 145065,2018-05-06T20:07:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 145038,2018-05-06T20:30:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 145045,2018-05-06T20:38:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 997805,2018-05-06T21:15:33.000Z,TFMV,Theft From Motr Vehc
MP 2018 145185,2018-05-06T21:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 145063,2018-05-06T21:55:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 997803,2018-05-06T22:14:27.000Z,THEFT,Other Theft
MP 2018 144850,2018-05-06T22:45:00.000Z,THEFT,Other Theft
MP 2018 145207,2018-05-06T22:48:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 145014,2018-05-06T23:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 145168,2018-05-06T23:50:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 147434,2018-05-07T00:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 145299,2018-05-07T00:20:00.000Z,ARSON,Arson
MP 2018 145521,2018-05-07T04:26:00.000Z,BURGB,Burglary Of Business
MP 2018 145495,2018-05-07T04:50:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 145488,2018-05-07T05:14:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 997802,2018-05-07T07:26:59.000Z,TFMV,Theft From Motr Vehc
MP 2018 145570,2018-05-07T07:32:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 145553,2018-05-07T08:20:00.000Z,BURGB,Burglary Of Business
MP 2018 144872,2018-05-07T08:35:00.000Z,TFPER,Theft From Person
MP 2018 145612,2018-05-07T08:53:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 145662,2018-05-07T10:15:00.000Z,THEFT,Other Theft
MP 2018 145704,2018-05-07T10:40:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 145645,2018-05-07T10:55:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 145641,2018-05-07T11:00:00.000Z,BURGB,Burglary Of Business
MP 2018 145711,2018-05-07T11:03:00.000Z,THFTSW,Theft By Swindle
MP 2018 997798,2018-05-07T12:00:16.000Z,BIKETF,Bike Theft
MP 2018 997797,2018-05-07T12:02:00.000Z,THEFT,Other Theft
MP 2018 997796,2018-05-07T12:04:39.000Z,BIKETF,Bike Theft
MP 2018 145772,2018-05-07T12:05:00.000Z,THEFT,Other Theft
MP 2018 145744,2018-05-07T12:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 145811,2018-05-07T12:43:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 145842,2018-05-07T13:05:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997791,2018-05-07T13:28:49.000Z,BIKETF,Bike Theft
MP 2018 997790,2018-05-07T13:43:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 997789,2018-05-07T13:49:56.000Z,TFMV,Theft From Motr Vehc
MP 2018 145942,2018-05-07T13:52:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 145934,2018-05-07T14:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 146006,2018-05-07T14:34:00.000Z,THEFT,Other Theft
MP 2018 145755,2018-05-07T14:46:00.000Z,ROBPER,Robbery Of Person
MP 2018 146002,2018-05-07T15:05:00.000Z,THEFT,Other Theft
MP 2018 146031,2018-05-07T15:14:00.000Z,SHOPLF,Shoplifting
MP 2018 146060,2018-05-07T15:15:00.000Z,THEFT,Other Theft
MP 2018 997786,2018-05-07T15:19:00.000Z,THEFT,Other Theft
MP 2018 146055,2018-05-07T15:45:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 997783,2018-05-07T16:02:53.000Z,THEFT,Other Theft
MP 2018 997782,2018-05-07T16:15:56.000Z,THEFT,Other Theft
MP 2018 146038,2018-05-07T16:35:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997780,2018-05-07T16:46:13.000Z,THEFT,Other Theft
MP 2018 997779,2018-05-07T17:00:02.000Z,BIKETF,Bike Theft
MP 2018 997778,2018-05-07T17:23:00.000Z,BIKETF,Bike Theft
MP 2018 145990,2018-05-07T17:30:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 997777,2018-05-07T17:56:11.000Z,BIKETF,Bike Theft
MP 2018 145908,2018-05-07T18:36:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997776,2018-05-07T18:53:54.000Z,THEFT,Other Theft
MP 2018 146252,2018-05-07T19:48:00.000Z,THEFT,Other Theft
MP 2018 146323,2018-05-07T20:20:00.000Z,BIKETF,Bike Theft
MP 2018 143730,2018-05-07T20:20:00.000Z,THFTSW,Theft By Swindle
MP 2018 146491,2018-05-07T20:20:00.000Z,SHOPLF,Shoplifting
MP 2018 143791,2018-05-07T20:30:00.000Z,THFTSW,Theft By Swindle
MP 2018 146083,2018-05-07T20:37:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 146507,2018-05-07T20:39:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 146526,2018-05-07T21:30:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 146340,2018-05-07T21:30:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 146609,2018-05-07T23:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 146697,2018-05-07T23:00:00.000Z,THEFT,Other Theft
MP 2018 146773,2018-05-07T23:12:00.000Z,THEFT,Other Theft
MP 2018 145678,2018-05-08T00:01:00.000Z,THEFT,Other Theft
MP 2018 146659,2018-05-08T00:39:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 146831,2018-05-08T00:45:00.000Z,ROBPER,Robbery Of Person
MP 2018 146558,2018-05-08T01:44:00.000Z,THEFT,Other Theft
MP 2018 146649,2018-05-08T01:53:00.000Z,THEFT,Other Theft
MP 2018 146916,2018-05-08T02:20:00.000Z,THEFT,Other Theft
MP 2018 146900,2018-05-08T03:20:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 146918,2018-05-08T04:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 147107,2018-05-08T08:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997775,2018-05-08T09:23:12.000Z,THEFT,Other Theft
MP 2018 997773,2018-05-08T09:43:58.000Z,TFMV,Theft From Motr Vehc
MP 2018 147143,2018-05-08T10:08:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997771,2018-05-08T10:09:57.000Z,TFMV,Theft From Motr Vehc
MP 2018 997770,2018-05-08T10:45:53.000Z,THEFT,Other Theft
MP 2018 997769,2018-05-08T10:47:34.000Z,TBLDG,Theft From Building
MP 2018 147092,2018-05-08T11:05:00.000Z,BURGB,Burglary Of Business
MP 2018 147246,2018-05-08T11:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 147118,2018-05-08T11:30:00.000Z,BURGB,Burglary Of Business
MP 2018 147261,2018-05-08T11:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 147100,2018-05-08T11:45:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 997767,2018-05-08T11:49:03.000Z,TFMV,Theft From Motr Vehc
MP 2018 147311,2018-05-08T11:50:00.000Z,THEFT,Other Theft
MP 2018 147341,2018-05-08T12:15:00.000Z,THFTSW,Theft By Swindle
MP 2018 147284,2018-05-08T12:32:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 147274,2018-05-08T12:36:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 997765,2018-05-08T13:16:59.000Z,TFMV,Theft From Motr Vehc
MP 2018 997764,2018-05-08T13:19:00.000Z,THEFT,Other Theft
MP 2018 997761,2018-05-08T13:49:24.000Z,TFMV,Theft From Motr Vehc
MP 2018 141972,2018-05-08T14:00:00.000Z,THEFT,Other Theft
MP 2018 147390,2018-05-08T14:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 147147,2018-05-08T14:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997760,2018-05-08T14:49:52.000Z,THFTSW,Theft By Swindle
MP 2018 147513,2018-05-08T14:51:00.000Z,THEFT,Other Theft
MP 2018 149270,2018-05-08T15:44:00.000Z,THEFT,Other Theft
MP 2018 997759,2018-05-08T15:53:43.000Z,TFMV,Theft From Motr Vehc
MP 2018 147268,2018-05-08T15:57:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 147601,2018-05-08T16:12:00.000Z,THEFT,Other Theft
MP 2018 147579,2018-05-08T16:33:00.000Z,SHOPLF,Shoplifting
MP 2018 997757,2018-05-08T16:41:08.000Z,BIKETF,Bike Theft
MP 2018 147411,2018-05-08T17:15:00.000Z,THEFT,Other Theft
MP 2018 147209,2018-05-08T17:30:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 147571,2018-05-08T17:45:00.000Z,THEFT,Other Theft
MP 2018 147711,2018-05-08T18:30:00.000Z,THEFT,Other Theft
MP 2018 147791,2018-05-08T19:10:00.000Z,ROBPER,Robbery Of Person
MP 2018 147591,2018-05-08T19:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 147773,2018-05-08T19:17:00.000Z,SHOPLF,Shoplifting
MP 2018 147660,2018-05-08T19:26:00.000Z,THEFT,Other Theft
MP 2018 147774,2018-05-08T19:52:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 147772,2018-05-08T20:10:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 147930,2018-05-08T20:14:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 147896,2018-05-08T20:22:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 147931,2018-05-08T20:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 147947,2018-05-08T20:47:00.000Z,THEFT,Other Theft
MP 2018 147892,2018-05-08T21:30:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 148037,2018-05-08T22:50:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 148204,2018-05-09T00:27:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 148092,2018-05-09T01:41:00.000Z,THEFT,Other Theft
MP 2018 148278,2018-05-09T02:00:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 148396,2018-05-09T08:13:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997755,2018-05-09T08:18:02.000Z,THEFT,Other Theft
MP 2018 148400,2018-05-09T08:48:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148469,2018-05-09T08:50:00.000Z,THEFT,Other Theft
MP 2018 997754,2018-05-09T09:09:06.000Z,TFMV,Theft From Motr Vehc
MP 2018 148510,2018-05-09T09:43:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 148415,2018-05-09T09:48:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148542,2018-05-09T09:56:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997751,2018-05-09T10:02:40.000Z,THEFT,Other Theft
MP 2018 148608,2018-05-09T11:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 148574,2018-05-09T11:11:00.000Z,SHOPLF,Shoplifting
MP 2018 148533,2018-05-09T11:30:00.000Z,BURGB,Burglary Of Business
MP 2018 148552,2018-05-09T11:36:00.000Z,BURGB,Burglary Of Business
MP 2018 997745,2018-05-09T11:49:35.000Z,TFMV,Theft From Motr Vehc
MP 2018 147323,2018-05-09T12:23:00.000Z,ROBPER,Robbery Of Person
MP 2018 997743,2018-05-09T12:24:36.000Z,THEFT,Other Theft
MP 2018 148653,2018-05-09T12:30:00.000Z,THEFT,Other Theft
MP 2018 997742,2018-05-09T12:45:45.000Z,TFMV,Theft From Motr Vehc
MP 2018 148658,2018-05-09T13:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 997741,2018-05-09T13:03:16.000Z,THEFT,Other Theft
MP 2018 997740,2018-05-09T13:36:14.000Z,THEFT,Other Theft
MP 2018 150700,2018-05-09T14:06:00.000Z,THEFT,Other Theft
MP 2018 148754,2018-05-09T14:07:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148678,2018-05-09T14:40:00.000Z,THEFT,Other Theft
MP 2018 148778,2018-05-09T14:45:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 150704,2018-05-09T14:59:00.000Z,THEFT,Other Theft
MP 2018 997734,2018-05-09T15:22:45.000Z,TBLDG,Theft From Building
MP 2018 148839,2018-05-09T15:35:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148844,2018-05-09T15:41:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 148842,2018-05-09T15:41:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148880,2018-05-09T16:20:00.000Z,THEFT,Other Theft
MP 2018 997732,2018-05-09T17:00:22.000Z,TFMV,Theft From Motr Vehc
MP 2018 148943,2018-05-09T17:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149025,2018-05-09T17:38:00.000Z,THEFT,Other Theft
MP 2018 148687,2018-05-09T18:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 149020,2018-05-09T18:43:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149007,2018-05-09T19:10:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149035,2018-05-09T19:31:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149074,2018-05-09T19:40:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149173,2018-05-09T19:52:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149137,2018-05-09T20:00:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 997731,2018-05-09T20:22:31.000Z,THEFT,Other Theft
MP 2018 149086,2018-05-09T20:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 148935,2018-05-09T20:56:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 997730,2018-05-09T21:19:02.000Z,THEFT,Other Theft
MP 2018 149009,2018-05-09T21:32:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 148895,2018-05-09T21:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149017,2018-05-09T21:46:00.000Z,THFTSW,Theft By Swindle
MP 2018 149134,2018-05-09T21:52:00.000Z,THEFT,Other Theft
MP 2018 149171,2018-05-09T21:57:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149380,2018-05-09T22:05:00.000Z,THEFT,Other Theft
MP 2018 149219,2018-05-09T22:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149496,2018-05-09T23:15:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 149576,2018-05-09T23:55:00.000Z,BURGB,Burglary Of Business
MP 2018 149699,2018-05-10T01:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 149697,2018-05-10T01:31:00.000Z,THEFT,Other Theft
MP 2018 149460,2018-05-10T02:30:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 149928,2018-05-10T06:50:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 149938,2018-05-10T07:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149918,2018-05-10T07:47:00.000Z,BURGB,Burglary Of Business
MP 2018 150003,2018-05-10T09:10:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149950,2018-05-10T09:12:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 149979,2018-05-10T09:43:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 150072,2018-05-10T10:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 150083,2018-05-10T11:00:00.000Z,SHOPLF,Shoplifting
MP 2018 149986,2018-05-10T11:00:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 150036,2018-05-10T11:20:00.000Z,BURGB,Burglary Of Business
MP 2018 150085,2018-05-10T11:20:00.000Z,THEFT,Other Theft
MP 2018 150091,2018-05-10T11:58:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 997727,2018-05-10T12:30:18.000Z,THEFT,Other Theft
MP 2018 997726,2018-05-10T12:55:54.000Z,THEFT,Other Theft
MP 2018 150259,2018-05-10T13:01:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 150215,2018-05-10T13:20:00.000Z,SHOPLF,Shoplifting
MP 2018 150282,2018-05-10T13:30:00.000Z,THEFT,Other Theft
MP 2018 150337,2018-05-10T14:26:00.000Z,THEFT,Other Theft
MP 2018 997724,2018-05-10T14:29:15.000Z,TFMV,Theft From Motr Vehc
MP 2018 150356,2018-05-10T14:40:00.000Z,THEFT,Other Theft
MP 2018 997721,2018-05-10T14:45:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 150243,2018-05-10T14:56:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 997720,2018-05-10T15:02:56.000Z,THEFT,Other Theft
MP 2018 997719,2018-05-10T15:09:34.000Z,TBLDG,Theft From Building
MP 2018 150377,2018-05-10T15:16:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997718,2018-05-10T15:42:35.000Z,THEFT,Other Theft
MP 2018 997717,2018-05-10T15:51:27.000Z,TFMV,Theft From Motr Vehc
MP 2018 150304,2018-05-10T16:00:00.000Z,SHOPLF,Shoplifting
MP 2018 997714,2018-05-10T16:59:34.000Z,BIKETF,Bike Theft
MP 2018 150381,2018-05-10T18:00:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 150558,2018-05-10T18:07:00.000Z,THEFT,Other Theft
MP 2018 997713,2018-05-10T18:08:42.000Z,THEFT,Other Theft
MP 2018 150562,2018-05-10T18:18:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 149079,2018-05-10T18:45:00.000Z,THEFT,Other Theft
MP 2018 150586,2018-05-10T18:55:00.000Z,THEFT,Other Theft
MP 2018 150555,2018-05-10T19:19:00.000Z,THEFT,Other Theft
MP 2018 150534,2018-05-10T19:21:00.000Z,THFTSW,Theft By Swindle
MP 2018 997712,2018-05-10T20:17:59.000Z,BIKETF,Bike Theft
MP 2018 150738,2018-05-10T20:23:00.000Z,SHOPLF,Shoplifting
MP 2018 150548,2018-05-10T20:57:00.000Z,SHOPLF,Shoplifting
MP 2018 150837,2018-05-10T21:21:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 997711,2018-05-10T21:47:04.000Z,TFMV,Theft From Motr Vehc
MP 2018 150828,2018-05-10T21:50:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 150662,2018-05-10T22:19:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 150528,2018-05-10T22:26:00.000Z,THEFT,Other Theft
MP 2018 150743,2018-05-10T23:04:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 150753,2018-05-10T23:20:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 150987,2018-05-10T23:56:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 151157,2018-05-11T02:05:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 151204,2018-05-11T02:39:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 151206,2018-05-11T03:25:00.000Z,THEFT,Other Theft
MP 2018 151290,2018-05-11T06:24:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 150372,2018-05-11T07:17:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 151299,2018-05-11T07:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 151343,2018-05-11T08:18:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997710,2018-05-11T08:48:20.000Z,TMVP,Theft-motr Veh Parts
MP 2018 151351,2018-05-11T09:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 151356,2018-05-11T09:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 151378,2018-05-11T09:40:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 151426,2018-05-11T09:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 151325,2018-05-11T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 151318,2018-05-11T10:00:00.000Z,BURGB,Burglary Of Business
MP 2018 151391,2018-05-11T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 997708,2018-05-11T10:05:03.000Z,TFMV,Theft From Motr Vehc
MP 2018 997707,2018-05-11T10:05:25.000Z,THFTSW,Theft By Swindle
MP 2018 151434,2018-05-11T10:14:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 997706,2018-05-11T10:21:55.000Z,TFMV,Theft From Motr Vehc
MP 2018 151396,2018-05-11T10:35:00.000Z,THEFT,Other Theft
MP 2018 151445,2018-05-11T11:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 151464,2018-05-11T11:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 997703,2018-05-11T11:17:30.000Z,BIKETF,Bike Theft
MP 2018 997702,2018-05-11T11:27:34.000Z,THEFT,Other Theft
MP 2018 150147,2018-05-11T12:06:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 155639,2018-05-11T12:14:00.000Z,THEFT,Other Theft
MP 2018 997701,2018-05-11T12:18:22.000Z,TFMV,Theft From Motr Vehc
MP 2018 997700,2018-05-11T12:53:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 997699,2018-05-11T12:58:06.000Z,TFMV,Theft From Motr Vehc
MP 2018 151575,2018-05-11T13:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 151572,2018-05-11T13:06:00.000Z,BIKETF,Bike Theft
MP 2018 151513,2018-05-11T13:21:00.000Z,THEFT,Other Theft
MP 2018 151603,2018-05-11T13:41:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997697,2018-05-11T13:50:10.000Z,THEFT,Other Theft
MP 2018 997696,2018-05-11T14:16:41.000Z,TFMV,Theft From Motr Vehc
MP 2018 997694,2018-05-11T14:38:12.000Z,TFMV,Theft From Motr Vehc
MP 2018 151688,2018-05-11T14:50:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 155636,2018-05-11T14:59:00.000Z,THEFT,Other Theft
MP 2018 151654,2018-05-11T15:06:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 151718,2018-05-11T15:55:00.000Z,THEFT,Other Theft
MP 2018 997688,2018-05-11T16:18:53.000Z,THEFT,Other Theft
MP 2018 151747,2018-05-11T17:39:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 151910,2018-05-11T17:44:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 151749,2018-05-11T17:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 151875,2018-05-11T18:05:00.000Z,THEFT,Other Theft
MP 2018 151851,2018-05-11T18:06:00.000Z,THEFT,Other Theft
MP 2018 151870,2018-05-11T18:20:00.000Z,THEFT,Other Theft
MP 2018 997687,2018-05-11T18:20:44.000Z,THEFT,Other Theft
MP 2018 152036,2018-05-11T19:10:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 997686,2018-05-11T19:23:41.000Z,THEFT,Other Theft
MP 2018 997685,2018-05-11T19:38:40.000Z,THEFT,Other Theft
